# WAVENUMBER    TRANSMISSION   UNCERTAINTY   FLAG    lambda              
  5.6149316     5.460553E-6    0.0           false   1780.9656006416785  
  5.631793      5.5584646E-6   0.0           false   1775.6334369284327  
  5.648655      5.658584E-6    0.0           false   1770.3329571753984  
  5.6655164     5.760963E-6    0.0           false   1765.0641769366682  
  5.682378      5.86567E-6     0.0           false   1759.8266650219314  
  5.6992397     5.9727563E-6   0.0           false   1754.619997101782   
  5.716101      6.0822927E-6   0.0           false   1749.4441933965895  
  5.732963      6.194343E-6    0.0           false   1744.2986901241338  
  5.7498245     6.308971E-6    0.0           false   1739.1835104512627  
  5.7666864     6.426244E-6    0.0           false   1734.0981003368886  
  5.783548      6.5462405E-6   0.0           false   1729.0424857690002  
  5.80041       6.6690313E-6   0.0           false   1724.0161222050583  
  5.817271      6.794687E-6    0.0           false   1719.019038333887   
  5.834133      6.923289E-6    0.0           false   1714.0506988766058  
  5.8509946     7.05492E-6     0.0           false   1709.111135107382   
  5.867856      7.189655E-6    0.0           false   1704.1999592711916  
  5.884718      7.3275887E-6   0.0           false   1699.3167896536045  
  5.9015794     7.468807E-6    0.0           false   1694.4616612002624  
  5.9184413     7.613395E-6    0.0           false   1689.6340608116213  
  5.9353027     7.76145E-6     0.0           false   1684.8340257496604  
  5.9521646     7.913066E-6    0.0           false   1680.0610514128714  
  5.969026      8.068348E-6    0.0           false   1675.3151772793558  
  5.985888      8.227394E-6    0.0           false   1670.5959070419397  
  6.0027494     8.390316E-6    0.0           false   1665.9032822985862  
  6.0196114     8.557213E-6    0.0           false   1661.2368148389896  
  6.036473      8.728208E-6    0.0           false   1656.5965482885013  
  6.053334      8.9034065E-6   0.0           false   1651.9821324732202  
  6.070196      9.082937E-6    0.0           false   1647.3932225640535  
  6.0870576     9.266929E-6    0.0           false   1642.8298650619226  
  6.1039195     9.455499E-6    0.0           false   1638.2915911736154  
  6.120781      9.648781E-6    0.0           false   1633.7784492117921  
  6.137643      9.846912E-6    0.0           false   1629.2899778348717  
  6.1545043     1.0050038E-5   0.0           false   1624.8262270868263  
  6.171366      1.0258305E-5   0.0           false   1620.386742905604   
  6.1882277     1.0471856E-5   0.0           false   1615.9715769891845  
  6.2050896     1.0690853E-5   0.0           false   1611.5802823880338  
  6.221951      1.0915456E-5   0.0           false   1607.2129123798309  
  6.238813      1.1145824E-5   0.0           false   1602.869026965457   
  6.2556744     1.1382139E-5   0.0           false   1598.5486809308566  
  6.272536      1.1624576E-5   0.0           false   1594.251562264695   
  6.2893977     1.1873308E-5   0.0           false   1589.977363608291   
  6.306259      1.2128544E-5   0.0           false   1585.7261418820335  
  6.323121      1.2390459E-5   0.0           false   1581.497473784262   
  6.3399825     1.26592695E-5  0.0           false   1577.2914175768526  
  6.3568444     1.2935183E-5   0.0           false   1573.1075563774161  
  6.373706      1.3218419E-5   0.0           false   1568.945949727044   
  6.390568      1.3509193E-5   0.0           false   1564.8061870205563  
  6.407429      1.3807741E-5   0.0           false   1560.6883290183716  
  6.424291      1.4114302E-5   0.0           false   1556.5919712544949  
  6.4411526     1.4429134E-5   0.0           false   1552.5171756510697  
  6.458014      1.4752483E-5   0.0           false   1548.4636580802937  
